Time,Total,Generator
8307,1.8163701593,5
8308,1.8158981986,5
8309,1.8158053231,5
8310,1.8154586395,5
8311,1.8147504959,5
8312,1.814744381,5
8313,1.8145075154,5
8314,1.8144420066,5
8315,1.8136883343,5
8316,1.8134528544,5
8317,1.8132400238,5
8318,1.8130541547,5
8319,1.8130350461,5
8320,1.8123658054,5
8321,1.8115200899,5
8322,1.8098496097,5
8323,1.8093006562,5
8324,1.8083909668,5
8325,1.8074813659,5
8326,1.8047171083,5
8327,1.8008715994,5
8328,1.8006730063,5
8329,1.8005623544,5
8330,1.8001775675,5
8331,1.7999964695,5
8332,1.7987253153,5
8333,1.797432101,5
8334,1.7973640563,5
8335,1.7965775118,5
8336,1.7942358792,5
8337,1.7939270488,5
8338,1.7933393447,5
8339,1.790938889,5
8340,1.7905998843,5
8341,1.7896490503,5
8342,1.789401527,5
8343,1.785523411,5
8344,1.7848878098,5
8345,1.7845765476,5
8346,1.7813444654,5
8347,1.7809602663,5
8348,1.7805256088,5
8349,1.7803549653,5
8350,1.7801225851,5
8351,1.7793344027,5
8352,1.7780625446,5
8353,1.7780622522,5
8354,1.7772312264,5
8355,1.775859707,5
8356,1.7749207043,5
8357,1.7727063408,5
8358,1.7698391875,5
8359,1.7693596289,5
8360,1.7693294375,5
8361,1.7690151013,5
8362,1.7688628762,5
8363,1.7677172335,5
8364,1.7672882652,5
8365,1.7670787973,5
8366,1.7665805179,5
8367,1.7661867085,5
8368,1.7650804934,5
8369,1.764007812,5
8370,1.7633028344,5
8371,1.762862119,5
8372,1.7622720799,5
8373,1.7621731912,5
8374,1.7618882338,5
8375,1.7617063162,5
8376,1.7615864424,5
8377,1.7609714099,5
8378,1.7608310682,5
8379,1.7604053025,5
8380,1.7602190532,5
8381,1.7542066197,5
8382,1.7537486253,5
8383,1.7536452423,5
8384,1.7532425048,5
8385,1.7529526786,5
8386,1.7520811293,5
8387,1.7519822447,5
8388,1.7517723083,5
8389,1.7499389288,5
8390,1.7466891757,5
8391,1.7462925317,5
8392,1.7442517435,5
8393,1.7424860659,5
8394,1.7414884427,5
8395,1.7414520364,5
8396,1.7390107851,5
8397,1.7386359517,5
8398,1.7381947454,5
8399,1.738087178,5
8400,1.7380721727,5
8401,1.7371612643,5
8402,1.7366598111,5
8403,1.7356273853,5
8404,1.7348952292,5
8405,1.7345833332,5
8406,1.7337751136,5
8407,1.7325777618,5
8408,1.7321816002,5
8409,1.731402741,5
8410,1.7298272483,5
8411,1.7293681321,5
8412,1.7286930436,5
8413,1.7286701482,5
8414,1.7285209179,5
8415,1.7280761818,5
8416,1.724534532,5
8417,1.7234949818,5
8418,1.7231390783,5
8419,1.7227849424,5
8420,1.7220080075,5
8421,1.7211137306,5
8422,1.7209800511,5
8423,1.7205953323,5
8424,1.7201143413,5
8425,1.7195952058,5
8426,1.7195189346,5
8427,1.719245238,5
8428,1.7188179296,5
8429,1.7170756553,5
8430,1.7167469778,5
8431,1.7158264121,5
8432,1.7149071179,5
8433,1.7139971395,5
8434,1.713788496,5
8435,1.7111131921,5
8436,1.7110745269,5
8437,1.7096801722,5
8438,1.7093624406,5
8439,1.7082314897,5
8440,1.7068366761,5
8441,1.7005198252,5
8442,1.7002227329,5
8443,1.6974320054,5
8444,1.6969612848,5
8445,1.6938955712,5
8446,1.6938792246,5
8447,1.6921936826,5
8448,1.6920515983,5
8449,1.6910176584,5
8450,1.6908219511,5
8451,1.6865675849,5
8452,1.6864605984,5
8453,1.6864297979,5
8454,1.6859625546,5
8455,1.6857278972,5
8456,1.6843014628,5
8457,1.6839430731,5
8458,1.6835966468,5
8459,1.678349777,5
8460,1.6780871644,5
8461,1.6770737197,5
8462,1.6765389414,5
8463,1.6760754963,5
8464,1.6751335985,5
8465,1.6735790374,5
8466,1.6732193039,5
8467,1.6732058974,5
8468,1.6729146509,5
8469,1.6719805678,5
8470,1.6718081487,5
8471,1.6716326854,5
8472,1.6715652632,5
8473,1.671179587,5
8474,1.6710369839,5
8475,1.6700251767,5
8476,1.6695602115,5
8477,1.6685419294,5
8478,1.6680011139,5
8479,1.6671745498,5
8480,1.6645790819,5
8481,1.6632067008,5
8482,1.6629544286,5
8483,1.6625149933,5
8484,1.6591623958,5
8485,1.658159604,5
8486,1.6578996681,5
8487,1.6578908413,5
8488,1.6564435516,5
8489,1.6559360304,5
8490,1.6555539043,5
8491,1.6545942952,5
8492,1.6524653736,5
8493,1.6522732873,5
8494,1.6514075498,5
8495,1.6460181853,5
8496,1.6459868966,5
8497,1.6458226969,5
8498,1.6432128897,5
8499,1.6408030802,5
8500,1.6392481065,5
8501,1.6389206122,5
8502,1.6372993853,5
8503,1.6369981962,5
8504,1.6341536142,5
8505,1.6321155394,5
8506,1.631596964,5
8507,1.6314788489,5
8508,1.6308339758,5
8509,1.6303316381,5
8510,1.6294758914,5
8511,1.6286265986,5
8512,1.6274753094,5
8513,1.6251617371,5
8514,1.6222087467,5
8515,1.6218583115,5
8516,1.6216067286,5
8517,1.6216038493,5
8518,1.6206981547,5
8519,1.6167257336,5
8520,1.6163620479,5
8521,1.6161512471,5
8522,1.6148800909,5
8523,1.6135530216,5
8524,1.6121225659,5
8525,1.6106297563,5
8526,1.6100384817,5
8527,1.6099543525,5
8528,1.6098901875,5
8529,1.6096929237,5
8530,1.609627883,5
8531,1.6093003968,5
8532,1.6078984781,5
8533,1.6060760117,5
8534,1.6059331533,5
8535,1.6051952582,5
8536,1.6043967421,5
8537,1.6039437768,5
8538,1.6035866212,5
8539,1.6033672564,5
8540,1.6031253835,5
8541,1.6026208509,5
8542,1.6022085247,5
8543,1.6018167067,5
8544,1.6017204968,5
8545,1.6006388995,5
8546,1.5997581072,5
8547,1.5985841532,5
8548,1.5985287674,5
8549,1.5984444801,5
8550,1.5982642403,5
8551,1.598097773,5
8552,1.5977148479,5
8553,1.5976854525,5
8554,1.5969263592,5
8555,1.5959155259,5
8556,1.5943244792,5
8557,1.5941346777,5
8558,1.5941100504,5
8559,1.5925013967,5
8560,1.5923703424,5
8561,1.5915169021,5
8562,1.5908424903,5
8563,1.5899058384,5
8564,1.5896415491,5
8565,1.5895880624,5
8566,1.5885440699,5
8567,1.5881078078,5
8568,1.5879040652,5
8569,1.5873769973,5
8570,1.5870253133,5
8571,1.5861343544,5
8572,1.5859863201,5
8573,1.5854258496,5
8574,1.5853162178,5
8575,1.5852824463,5
8576,1.58478859,5
8577,1.5833450501,5
8578,1.5831877994,5
8579,1.5810092719,5
8580,1.579590951,5
8581,1.5793674218,5
8582,1.5787339359,5
8583,1.5775258264,5
8584,1.576729695,5
8585,1.5751737017,5
8586,1.5748673221,5
8587,1.5736340681,5
8588,1.5734436997,5
8589,1.5733771746,5
8590,1.5729180481,5
8591,1.5727126431,5
8592,1.5725937789,5
8593,1.5713749178,5
8594,1.5711167324,5
8595,1.5707131034,5
8596,1.5695755148,5
8597,1.5687721324,5
8598,1.5681367127,5
8599,1.5676786354,5
8600,1.5676499758,5
8601,1.5672783734,5
8602,1.566039306,5
8603,1.5657974257,5
8604,1.5656015403,5
8605,1.5638006324,5
8606,1.5636956197,5
8607,1.5622840397,5
8608,1.5617556275,5
8609,1.5604638565,5
8610,1.5598481114,5
8611,1.5596891816,5
8612,1.5585323644,5
8613,1.5577695387,5
8614,1.5574742697,5
8615,1.5567823589,5
8616,1.5554709315,5
8617,1.5514712522,5
8618,1.5513967908,5
8619,1.5511168432,5
8620,1.5510520355,5
8621,1.5499575052,5
8622,1.5492898994,5
8623,1.5479942289,5
8624,1.5468861157,5
8625,1.5457466082,5
8626,1.5448925641,5
8627,1.5442979971,5
8628,1.5433721367,5
8629,1.5422271093,5
8630,1.5411496466,5
8631,1.5410637605,5
8632,1.5409489856,5
8633,1.5401052603,5
8634,1.5394480078,5
8635,1.5389859619,5
8636,1.5384457781,5
8637,1.5350935166,5
8638,1.5343289168,5
8639,1.5339568458,5
8640,1.5339307358,5
8641,1.5331560663,5
8642,1.5326419744,5
8643,1.5318833874,5
8644,1.5315701733,5
8645,1.5312016917,5
8646,1.5284514234,5
8647,1.5267439403,5
8648,1.5258172533,5
8649,1.5257077106,5
8650,1.5254971355,5
8651,1.5239507069,5
8652,1.5236856092,5
8653,1.5235619367,5
8654,1.5234694557,5
8655,1.5230123607,5
8656,1.5205269188,5
8657,1.5188046675,5
8658,1.5180321224,5
8659,1.5177468111,5
8660,1.5169892463,5
8661,1.516032505,5
8662,1.5160318155,5
8663,1.5143568509,5
8664,1.5133411158,5
8665,1.5123844583,5
8666,1.5123434393,5
8667,1.5117624503,5
8668,1.5109089003,5
8669,1.5089460647,5
8670,1.507630419,5
8671,1.5065681606,5
8672,1.5036122162,5
8673,1.5032417072,5
8674,1.5001076363,5
8675,1.499917739,5
8676,1.4991483137,5
8677,1.497763429,5
8678,1.4945659692,5
8679,1.493612978,5
8680,1.4932921369,5
8681,1.4915757768,5
8682,1.4913773246,5
8683,1.4904154636,5
8684,1.4902248069,5
8685,1.4894312253,5
8686,1.4891483155,5
8687,1.4884535263,5
8688,1.4872216872,5
8689,1.4872213193,5
8690,1.486915372,5
8691,1.4860581093,5
8692,1.4843450254,5
8693,1.4816167378,5
8694,1.4811891328,5
8695,1.4786087193,5
8696,1.4777775613,5
8697,1.4757861714,5
8698,1.4747957921,5
8699,1.4735262668,5
8700,1.4732245347,5
8701,1.471999712,5
8702,1.4717471037,5
8703,1.4709965627,5
8704,1.4700516927,5
8705,1.4696901048,5
8706,1.4695501623,5
8707,1.4693190922,5
8708,1.4688786751,5
8709,1.4687038088,5
8710,1.4685831359,5
8711,1.4660486363,5
8712,1.4654200127,5
8713,1.4652318631,5
8714,1.4649635569,5
8715,1.4626463422,5
8716,1.4622444381,5
8717,1.4588441367,5
8718,1.4559710092,5
8719,1.4550752646,5
8720,1.4516287622,5
8721,1.4498555246,5
8722,1.4496842543,5
8723,1.4472501124,5
8724,1.4442655411,5
8725,1.443710661,5
8726,1.4430071728,5
8727,1.4422626423,5
8728,1.4394326249,5
8729,1.4392213914,5
8730,1.4381548532,5
8731,1.4375783887,5
8732,1.4343022121,5
8733,1.4309794793,5
8734,1.4274851206,5
8735,1.4259842801,5
8736,1.4249910381,5
8737,1.4247784128,5
8738,1.4245847657,5
8739,1.4241971618,5
8740,1.4240353326,5
8741,1.4222262115,5
8742,1.4222040468,5
8743,1.4203490818,5
8744,1.4175276219,5
8745,1.4127613505,5
8746,1.4120800687,5
8747,1.4101426751,5
8748,1.4048890177,5
8749,1.4042817567,5
8750,1.402969437,5
8751,1.399318794,5
8752,1.3940875316,5
8753,1.3937985723,5
8754,1.3921944798,5
8755,1.3903994628,5
8756,1.3862441506,5
8757,1.3826193486,5
8758,1.329012747,5
8759,1.2754857326,5
